row_id,wallet,canonical_lock_hash,dataset_version,collection_state,sampling_stratum,lifetime_tx_count,legacy_proxy_label
1002,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw8agrm4yvlzsah4ca3dyvt9hz9qsdaxmq5qskx2,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1053,bot_like
1003,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw8d28w8rr2qqwrepmex52mesujgfjqskcuvwgxj,,ckb-behaviour-dataset-v1,COMPLETE,11-50,44,human_like
1004,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw8n05pvq0v6vht3graz05kjzla3edv9cgf7s09r,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1534,bot_like
1005,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw8q4nj0qyp80m5pnsgqg0n09zmtxmfccgm4ldvz,,ckb-behaviour-dataset-v1,COMPLETE,5000+,6901,bot_like
1006,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw8sae6fd5sruyeewfc82gs6epxav9tapqsgphme,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1007,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw8z3u97pnt66dr7g4fz9c352707rsy92gdmv56d,,ckb-behaviour-dataset-v1,COMPLETE,11-50,22,human_like
1008,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw973g6gzfxn2yh804xl67mpf888tlagkqzh4v47,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1009,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw9cxywse038q9496gt72efccm2jf0lygs5fcq86,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1010,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw9eyh2qqwkzdmu5xlwkc4lhfx6zsmh0ssed8wsm,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1011,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw9qsdmw4sh8288hp9rg6rzv0zjnlq2ujs3mez8t,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1012,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw9t5zng6xx58m2nha3lw65da4tsdntkqcxt2q9p,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1013,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw9u3r7vuv8pskppxp50rsf2xxxw8cj7nqyxyy7c,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,2431,bot_like
1014,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwa5eg6lrt7zwhk6f6cw85cvzhxx2l90wqs04m6q,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
1015,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwa8rj0tw7gqryffekt0wx3jw8r7vq8hzcqwhpvu,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
1016,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwafdszyl69fd8pd3hnen82j0qt6n9hzuc97c3nn,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1017,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwau96q6673hp5t3ncxypt85vrlv3ldvmchs7tt3,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1018,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwclramlxrmcu6r5nwxg55jmhj8ycwtcfs0lxcas,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,bot_like
1019,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwd08wtnzyj7wa3ux429fketrlal83gfycf3pgjs,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1020,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwd9wdqn3udclk6u86ed8glq7ep4gs2l6c4cwthv,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1021,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwda7qe8d78vuwpx20spzsuvtj92eulcagjenqnt,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1022,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwdcrrc7pg028fpfwrnsm7ahx5tvd74f2ge9u32a,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1023,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwdds9zeghmn5d5jl8htyp8wm3gyl7jz9qqrsxqy,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1234,bot_like
1024,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwdqtm7fe8f0r3l4vflgcllp949spattvcdqtpd0,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1025,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwdr5q4rwruykhehd8hn6gxh892wtmdprcw3h3ce,,ckb-behaviour-dataset-v1,COMPLETE,5000+,45401,bot_like
1026,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwdue69w8azqlfrw86cvftw8kakguqxl5cz7vqux,,ckb-behaviour-dataset-v1,COMPLETE,1-10,4,human_like
1027,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwdwhkwxcqu9awfqxsrrzw9jfgllkw6wqgwj097h,,ckb-behaviour-dataset-v1,COMPLETE,1-10,10,human_like
1028,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwe92am9fu642zn6fjv7xp9u27e9afey2ce26d2t,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1029,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqweaz0wqm6d5wzkyt2jay4ayx22vgxu6ys67s4w2,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1030,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwepkut2qzg2udxm2g38plwwslh0ejrmzs7qle27,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1256,bot_like
1031,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwexweexwze3qsd7a425f2hmm8296utjkc0850ly,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,501-1000,648,
1032,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwf587k2zv9cxghautlmp0t89ufk5khvjs6cy70d,,ckb-behaviour-dataset-v1,COMPLETE,5000+,43438,bot_like
1033,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfa8pxvswqfjn530whn97try3rq9l7gjg4nddxz,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1521,bot_like
1034,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfjnz2axuppeu5r68084wjm6a0xtxfy9cj4a5sa,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1335,bot_like
1035,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfna6z53rzj0vrgm3tujzzwldryr6jcnc8z4zde,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1142,bot_like
1036,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwg4vuyxa8u6yekv7n3vevs5xj6mzn5rxgeudapp,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1037,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwgp8u8962lw0pup3qdeaxga29denq87ygrhw3x2,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1038,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwgt5ds94czc94d47fwln26g35g0xr8rxq59yxqj,,ckb-behaviour-dataset-v1,COMPLETE,5000+,267434,bot_like
1039,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwh8cgh37vm79za0w7h9wc36rvkcucyaag3pg77j,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1040,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwhaqpzqjf3dmxpy9krlzj9ltraewaks8s64326j,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,201-500,388,
1041,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwhygetaaapeuwf7z4tftxkukdu6svw6qg2qajmg,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
1042,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwj2d4whqxn9v85cy236x5vhnaw0h859pq02dapz,,ckb-behaviour-dataset-v1,COMPLETE,5000+,267111,bot_like
1043,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwj5mah4ck3m7dkusnwpgyhmzf6zaaahpqzjwzns,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1044,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjeupgccqe3mp2wzajp975muw56rxfzysgzn7cd,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1045,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjhnuyhphnp99ysnl09ht9e3x2kh8s8acgdjpg3,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1046,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjhry2dvdzmftxqrsrwf04mjw3ah8hhjqh9zh7y,,ckb-behaviour-dataset-v1,COMPLETE,51-200,156,
1047,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjpr5w3ustqzhcyefs88lsh3x67aqth4ckskqq9,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1048,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjzhp5ljeurdf9yznes3xhs7cn6ye9mssmxkwgz,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,2247,bot_like
1049,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwkp3rnla6nr3al235xz3kmr3c8s0v3kngg0vdcv,,ckb-behaviour-dataset-v1,COMPLETE,11-50,22,human_like
1050,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwkr8fn99ghht0zeyert3w949f25zjw24gcwcxy8,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1051,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwl4qyx3j83nsjlyx3pj9q8msqt9hwmz5g0c8u0j,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1052,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwlfetev6txju367sg90xq0twvwgp7qa6qelcq7y,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,4432,bot_like
1053,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwlkxpk8rnrzz2nhuswk2kzvempzsz2zjgwxnwny,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1054,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwm2qv4c20r3c2lje7wl4663du7xfdytzcahmp3p,,ckb-behaviour-dataset-v1,COMPLETE,11-50,25,human_like
1055,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwmk6ckqgsgj3vszez0ujy68ryrhfegksq3jpy2e,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1056,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwmrpzfvvj8mckknp5m5rkt8cd5hy2vhgq24t8sv,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1057,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwn663qcrflxjdlepuaykc4lruvysm9u5cnn299s,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1058,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwnc9ceapkm570d4tw3dmexkeugzrq3csc0gs9nv,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1059,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwnhlwsqsuaamasq67hkradh86zn03wjxchygspe,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
1060,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwnla5w93964qlqcwaaeessdsk4h5pzkfs2f0ehn,,ckb-behaviour-dataset-v1,COMPLETE,201-500,465,
1061,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwpcd535qtqw2pdwmaxkyeevw02nhxes8sh82574,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1062,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwptl5lfhh0q8z7c60wgs5nvs0n0n7mlespa5ef4,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
1063,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwpyugm7a4wtc5tphl0lwzjhcf9fu2l0ksdaezkc,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1064,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwq58dc707p97auarsgdf6vp07f84t7htgv294a8,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,51-200,75,
1065,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwq5jlc6p7y2g7c59emwef66z5dc02m36sq3vsmj,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1066,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwqkl23ey6ndp7q5vss36xfjhnq3pwnmjsqhs3p2,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,3720,bot_like
1067,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwqtu9rn68fnphe357676rja9jd45x8zys2eetzw,,ckb-behaviour-dataset-v1,COMPLETE,1-10,4,human_like
1068,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwqupqxkgplmfy3asuqdu9cmalk9rtnzvsfzlksx,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
1069,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwr3fzgs5ke9hg0gwzu6qhd7kxwj6e7t6sy7j449,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1070,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwr42a6hutw02a36n99zxzk9cdg8epdr4skkl97l,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1071,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwrcse92s9lm5u09npr6uwhgsr0tk6scdsxn0pul,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1072,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwrn48zffgqgctt2netwvhcdn3pnznxceg9lhd3j,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1073,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqws4ht929m5xlwe9mt6v2z880w4qu83jnqjxy7yv,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1074,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqws78vs7l7djw5jpvttxpe6semy4fzarecvme860,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1075,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwsaytgethft2tx90hfcvmpazn02dmhyacz9xtxp,,ckb-behaviour-dataset-v1,COMPLETE,501-1000,760,
1076,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwtjgqcuyekuh50hv2gp447rx6mwzxvlwgm4j8vz,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1077,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwtmkeze0klqfy7uxz5qt0jlq5ru5803tqxjnzm3,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,bot_like
1078,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwtrv4yvp4w4ujz0cxgp29tc0nuug4c5cs3ltm8j,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1079,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwu20nshpqgcg45hh2zla8uxjmyxxma63ca9emrw,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1080,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwu2dxms7u6kruneqnjxca2thpe0pzwfsszww4c8,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,1001-5000,1624,bot_like
1081,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwueh2trnuu2uxp97edzcvrhnupns55jusq3ph4l,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,bot_like
1082,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwurl7mk9mnev9jtq0jspjrynvp42g7zyc4j3jk2,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1083,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwuu3rvzwd5vm6wn45ql8qjgrw6tqh0cvgrxrwtu,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1826,bot_like
1084,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwuuu2n4serlsnuvhxwu0nuhsms76aez0cv7nxdh,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1085,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwvalxcu23ejp75sp0sgg7t6ktdy3dyy3q5czey6,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1086,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwvhy6a0x57agapj2sh47ll9fpgvp753nshpjjpz,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1087,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwvnfyyu53z75jyfvm2q2fpt8yrw432qqs89xeat,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1088,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwvrfv8s2ldft92hqj8c028cuhmszmex6szv4as5,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1089,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwwgy0v5mrgg0al02ekelxh0tn4xmw0uyc8n7phh,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1090,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwwnl2x4ccmqrpvp3zz9lwxj8ukxqjc46cksfx9f,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1091,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwx5d4t4cwytglh7fx5pu96lx79d69ur3q25xsmm,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1092,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwx8ftt5lmk8pt5ux00wvyz5qrswq9uckq3yqc5x,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1093,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxa6w0ye7fsk6q5ekdrmynesst3y88nxqmqfn4f,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1094,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxdvqk5f5k404wykzsfuu4cjvh4n96zrq9yl6w6,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1095,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxf6vz0rvzjta205fyfevvv2jw3q35s0q7pzc7q,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1607,bot_like
1096,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxlcluqtxv4qjnxfa3y53qjyyan3ym5xc0uwhmj,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1097,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxz8p53apcnpykd55nh0aqkqvmyd52rusxajcax,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1098,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwy94evgzp6dpm0l454hcs685zt9uq34tg9rk4w6,,ckb-behaviour-dataset-v1,COMPLETE,5000+,5331,bot_like
1099,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwyjsz2r8f8fvlzs22j664j9s88asnfpfg9cke4u,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
1100,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwyt2p74pg74ccrqll50yvv50fd4098u5sq3q7ue,,ckb-behaviour-dataset-v1,COMPLETE,5000+,3011573,bot_like
1101,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwyu8c3py5t5ynnwqn7xkzq3s75ru67npqv3wwmz,,ckb-behaviour-dataset-v1,COMPLETE,5000+,267298,bot_like
1102,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwz6xqpyrsgqm4xt07drgukqjdy5p4eq8semnq2f,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1103,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwz877ez7j69yehpaxf8fjl4g6cxg59k4cmp9c8s,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1104,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzcjq4mzexlu6h5mrpldplwt6ht8w7ujcfjltsn,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1105,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzmg9q6njct6tvpsylhv4dgdt2jtesqeqzx57u7,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1106,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzq09g8qd95he6qjne0delv4gt4wpzh7su5cj2q,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1107,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgj8zvgw355fmpvj6qqyaxtary4w9d4cqzrqq9ktcjg,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1108,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgj99jj9hhu3m95gpncj0zqtt8trplsj44sqqe5d89y,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1109,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjn6kfkeu23q74kndpaxw42z77vgat6v86qq6z03rf,,ckb-behaviour-dataset-v1,COMPLETE,501-1000,583,
1110,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjrdnzrv7tvcd9nrfr7lmqh0gatk7nxy9jqq2yluhf,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
1111,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjzhqphvdme4qemedp2z6khvjwqx8d3r6rqq5rwssc,,ckb-behaviour-dataset-v1,COMPLETE,11-50,12,human_like
1112,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjzzqkjvmsqjzrjqayk6ky4jgdwn07040tqqwzg6c7,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
1113,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgy02vnf4kd828fchkvxqjz3mytttluh2neqqy5xr8e,,ckb-behaviour-dataset-v1,COMPLETE,51-200,82,
1114,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgy4xcvy8d6erf0uv38k94pylufjngwh0deqq9zmf60,,ckb-behaviour-dataset-v1,COMPLETE,201-500,288,
1115,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgy8rh6p0qxr3ca20uapp23s23xmdgdfh4hqqykle20,,ckb-behaviour-dataset-v1,COMPLETE,11-50,25,human_like
1116,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgylwfggqa5jmtlu3g9f4qpyyufvzrcrf55qqzuk95w,,ckb-behaviour-dataset-v1,COMPLETE,11-50,48,human_like
1117,ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgyu2vk849qhsendwl23tyn8xk0e4t5pcswqq3yf750,,ckb-behaviour-dataset-v1,COMPLETE,51-200,96,
